TIMESTAMP,ACTUAL_DELIVERY_MINUTES - ESTIMATED_DELIVERY_MINUTES,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,CUACA,tanggal,Hari,Jam,distance,VANUE_lOCATION,USER_LOCATION,VANUE,USER
2020-08-19 05:32:00,-6,1,60.165,24.926,60.178,24.949,35,29,0.0,18.3,1.07955,0.0,,19,2,5,1.9255708816960948,"60.178, 24.949","60.165, 24.926",VANUE 5,Customer 1123
2020-08-19 05:47:00,26,4,60.175,24.956,60.165,24.952,28,54,0.0,18.3,1.07955,0.0,,19,2,5,1.1337464263203973,"60.165, 24.952","60.175, 24.956",VANUE 139,Customer 271
2020-08-19 06:11:00,26,5,60.183,24.958,60.178,24.949,26,52,0.0,20.0,1.04244,0.0,,19,2,6,0.7461619908670643,"60.178, 24.949","60.183, 24.958",VANUE 5,Customer 237
2020-08-19 07:15:00,3,8,60.169,24.934,60.168,24.938,28,31,0.0,21.1,1.3641,0.0,,19,2,7,0.24762586880479437,"60.168, 24.938","60.169, 24.934",VANUE 8,Customer 716
2020-08-19 07:25:00,-4,3,60.195,24.936,60.189,24.917,32,28,0.0,21.1,1.3641,0.0,,19,2,7,1.2442130108874871,"60.189, 24.917","60.195, 24.936",VANUE 16,Customer 1576
2020-08-19 07:35:00,-7,1,60.193,24.941,60.194,24.956,26,19,0.0,21.1,1.3641,0.0,,19,2,7,0.8365023597503835,"60.194, 24.956","60.193, 24.941",VANUE 14,Customer 787
2020-08-19 07:38:00,3,2,60.169,24.946,60.167,24.943,23,26,0.0,21.1,1.3641,0.0,,19,2,7,0.27747946905243837,"60.167, 24.943","60.169, 24.946",VANUE 225,Customer 281
2020-08-19 07:41:00,-12,4,60.166,24.941,60.165,24.947,26,14,0.0,21.1,1.3641,0.0,,19,2,7,0.35004501184311615,"60.165, 24.947","60.166, 24.941",VANUE 231,Customer 1577
2020-08-19 07:47:00,-10,2,60.198,24.962,60.186,24.978,40,30,0.0,21.1,1.3641,0.0,,19,2,7,1.6008150418955305,"60.186, 24.978","60.198, 24.962",VANUE 187,Customer 867
2020-08-19 07:48:00,-11,1,60.176,24.958,60.169,24.938,31,20,0.0,21.1,1.3641,0.0,,19,2,7,1.3525567433158516,"60.169, 24.938","60.176, 24.958",VANUE 15,Customer 1271
2020-08-19 07:50:00,-1,4,60.176,24.939,60.168,24.938,36,35,0.0,21.1,1.3641,0.0,,19,2,7,0.8912771391884607,"60.168, 24.938","60.176, 24.939",VANUE 8,Customer 1578
2020-08-19 07:50:00,10,3,60.174,24.918,60.179,24.923,29,39,0.0,21.1,1.3641,0.0,,19,2,7,0.6209360479166864,"60.179, 24.923","60.174, 24.918",VANUE 134,Customer 1090
2020-08-19 07:56:00,10,3,60.197,24.961,60.185,24.961,33,43,0.0,21.1,1.3641,0.0,,19,2,7,1.334339119734056,"60.185, 24.961","60.197, 24.961",VANUE 30,Customer 1525
2020-08-19 07:58:00,-6,1,60.187,24.921,60.198,24.93,33,27,0.0,21.1,1.3641,0.0,,19,2,7,1.3204357870514012,"60.198, 24.93","60.187, 24.921",VANUE 28,Customer 197
2020-08-19 07:58:00,9,2,60.188,24.913,60.194,24.956,43,52,0.0,21.1,1.3641,0.0,,19,2,7,2.4687334653307422,"60.194, 24.956","60.188, 24.913",VANUE 14,Customer 1253
2020-08-19 07:59:00,7,1,60.186,24.961,60.183,24.951,24,31,0.0,21.1,1.3641,0.0,,19,2,7,0.6457127651755615,"60.183, 24.951","60.186, 24.961",VANUE 188,Customer 865
2020-08-19 08:01:00,-3,1,60.169,24.924,60.181,24.925,41,38,0.0,21.7,1.93123,0.0,,19,2,8,1.3354846749419025,"60.181, 24.925","60.169, 24.924",VANUE 57,Customer 1311
2020-08-19 08:03:00,-8,1,60.175,24.923,60.169,24.933,36,28,0.0,21.7,1.93123,0.0,,19,2,8,0.8666107278435752,"60.169, 24.933","60.175, 24.923",VANUE 17,Customer 148
2020-08-19 08:04:00,0,2,60.158,24.951,60.163,24.942,33,33,0.0,21.7,1.93123,0.0,,19,2,8,0.7463641383933138,"60.163, 24.942","60.158, 24.951",VANUE 39,Customer 903
2020-08-19 08:05:00,0,1,60.189,24.957,60.194,24.95,36,36,0.0,21.7,1.93123,0.0,,19,2,8,0.677362796182149,"60.194, 24.95","60.189, 24.957",VANUE 19,Customer 566
2020-08-19 08:10:00,5,1,60.195,24.952,60.187,24.956,37,42,0.0,21.7,1.93123,0.0,,19,2,8,0.9166259727041818,"60.187, 24.956","60.195, 24.952",VANUE 80,Customer 448
2020-08-19 08:12:00,6,5,60.185,24.945,60.183,24.946,41,47,0.0,21.7,1.93123,0.0,,19,2,8,0.22915933681056683,"60.183, 24.946","60.185, 24.945",VANUE 156,Customer 1248
2020-08-19 08:13:00,5,4,60.184,24.916,60.183,24.946,40,45,0.0,21.7,1.93123,0.0,,19,2,8,1.662386048231859,"60.183, 24.946","60.184, 24.916",VANUE 156,Customer 967
2020-08-19 08:15:00,7,1,60.166,24.921,60.183,24.946,43,50,0.0,21.7,1.93123,0.0,,19,2,8,2.341978497094887,"60.183, 24.946","60.166, 24.921",VANUE 156,Customer 1579
2020-08-19 08:24:00,9,1,60.174,24.926,60.169,24.938,39,48,0.0,21.7,1.93123,0.0,,19,2,8,0.865803479292249,"60.169, 24.938","60.174, 24.926",VANUE 15,Customer 120
2020-08-19 08:29:00,7,4,60.158,24.951,60.167,24.94,45,52,0.0,21.7,1.93123,0.0,,19,2,8,1.1712647225118378,"60.167, 24.94","60.158, 24.951",VANUE 66,Customer 903
2020-08-19 08:37:00,-6,2,60.193,24.973,60.194,24.956,55,49,0.0,21.7,1.93123,0.0,,19,2,8,0.9461793228940698,"60.194, 24.956","60.193, 24.973",VANUE 14,Customer 181
2020-08-19 08:38:00,5,4,60.194,24.938,60.193,24.958,42,47,0.0,21.7,1.93123,0.0,,19,2,8,1.1110169989257417,"60.193, 24.958","60.194, 24.938",VANUE 54,Customer 683
2020-08-19 08:43:00,-8,4,60.157,24.944,60.167,24.966,44,36,0.0,21.7,1.93123,0.0,,19,2,8,1.6486004482148833,"60.167, 24.966","60.157, 24.944",VANUE 93,Customer 1252
2020-08-19 08:46:00,-14,1,60.16,24.943,60.166,24.937,52,38,0.0,21.7,1.93123,0.0,,19,2,8,0.7451839927562643,"60.166, 24.937","60.16, 24.943",VANUE 146,Customer 830
2020-08-19 08:59:00,-6,2,60.156,24.934,60.163,24.927,45,39,0.0,21.7,1.93123,0.0,,19,2,8,0.8693996974289531,"60.163, 24.927","60.156, 24.934",VANUE 129,Customer 1128
2020-08-19 09:01:00,13,1,60.161,24.938,60.165,24.936,38,51,0.0,21.1,2.41867,0.0,,19,2,9,0.4583357392088726,"60.165, 24.936","60.161, 24.938",VANUE 89,Customer 61
2020-08-19 09:02:00,2,4,60.19,24.946,60.18,24.949,41,43,0.0,21.1,2.41867,0.0,,19,2,9,1.1242509897641244,"60.18, 24.949","60.19, 24.946",VANUE 108,Customer 191
2020-08-19 09:03:00,-15,1,60.157,24.911,60.156,24.921,54,39,0.0,21.1,2.41867,0.0,,19,2,9,0.5644040723751259,"60.156, 24.921","60.157, 24.911",VANUE 172,Customer 479
2020-08-19 09:04:00,-1,3,60.164,24.926,60.166,24.937,39,38,0.0,21.1,2.41867,0.0,,19,2,9,0.64788325341894,"60.166, 24.937","60.164, 24.926",VANUE 146,Customer 403
2020-08-19 09:06:00,4,4,60.157,24.933,60.169,24.945,51,55,0.0,21.1,2.41867,0.0,,19,2,9,1.4903679811067299,"60.169, 24.945","60.157, 24.933",VANUE 44,Customer 1181
2020-08-19 09:09:00,-6,1,60.169,24.963,60.172,24.956,36,30,0.0,21.1,2.41867,0.0,,19,2,9,0.5110606341475754,"60.172, 24.956","60.169, 24.963",VANUE 208,Customer 139
2020-08-19 09:11:00,-12,1,60.154,24.911,60.164,24.941,54,42,0.0,21.1,2.41867,0.0,,19,2,9,1.9979241012571438,"60.164, 24.941","60.154, 24.911",VANUE 153,Customer 1371
2020-08-19 09:12:00,8,1,60.157,24.92,60.163,24.919,35,43,0.0,21.1,2.41867,0.0,,19,2,9,0.6694598165974244,"60.163, 24.919","60.157, 24.92",VANUE 195,Customer 786
2020-08-19 09:15:00,3,1,60.187,24.921,60.181,24.925,34,37,0.0,21.1,2.41867,0.0,,19,2,9,0.7028679093659839,"60.181, 24.925","60.187, 24.921",VANUE 57,Customer 197
2020-08-19 09:17:00,-12,1,60.186,24.921,60.185,24.941,39,27,0.0,21.1,2.41867,0.0,,19,2,9,1.1112850722085328,"60.185, 24.941","60.186, 24.921",VANUE 52,Customer 817
2020-08-19 09:18:00,-13,1,60.161,24.924,60.166,24.926,46,33,0.0,21.1,2.41867,0.0,,19,2,9,0.5668774847120263,"60.166, 24.926","60.161, 24.924",VANUE 275,Customer 1124
2020-08-19 09:21:00,-8,4,60.187,24.92,60.184,24.917,31,23,0.0,21.1,2.41867,0.0,,19,2,9,0.37254138703331025,"60.184, 24.917","60.187, 24.92",VANUE 258,Customer 231
2020-08-19 09:27:00,3,4,60.184,24.947,60.188,24.956,31,34,0.0,21.1,2.41867,0.0,,19,2,9,0.6673799240520893,"60.188, 24.956","60.184, 24.947",VANUE 67,Customer 649
2020-08-19 09:31:00,10,1,60.196,24.938,60.188,24.956,31,41,0.0,21.1,2.41867,0.0,,19,2,9,1.3346242615953616,"60.188, 24.956","60.196, 24.938",VANUE 67,Customer 837
2020-08-19 09:34:00,0,1,60.189,24.913,60.185,24.922,31,31,0.0,21.1,2.41867,0.0,,19,2,9,0.6673686256010412,"60.185, 24.922","60.189, 24.913",VANUE 211,Customer 1370
2020-08-19 09:37:00,12,6,60.167,24.951,60.168,24.939,31,43,0.0,21.1,2.41867,0.0,,19,2,9,0.6730374903537605,"60.168, 24.939","60.167, 24.951",VANUE 13,Customer 1580
2020-08-19 09:39:00,-7,1,60.177,24.921,60.169,24.933,41,34,0.0,21.1,2.41867,0.0,,19,2,9,1.1098574640301242,"60.169, 24.933","60.177, 24.921",VANUE 17,Customer 1572
2020-08-19 09:40:00,-13,1,60.195,24.941,60.194,24.95,33,20,0.0,21.1,2.41867,0.0,,19,2,9,0.509708851339177,"60.194, 24.95","60.195, 24.941",VANUE 19,Customer 844
2020-08-19 09:47:00,-6,2,60.186,24.958,60.186,24.947,28,22,0.0,21.1,2.41867,0.0,,19,2,9,0.608130145197204,"60.186, 24.947","60.186, 24.958",VANUE 81,Customer 659
2020-08-19 09:49:00,14,1,60.164,24.942,60.168,24.937,34,48,0.0,21.1,2.41867,0.0,,19,2,9,0.5237667972462612,"60.168, 24.937","60.164, 24.942",VANUE 179,Customer 1329
2020-08-19 09:50:00,1,1,60.175,24.919,60.169,24.947,46,47,0.0,21.1,2.41867,0.0,,19,2,9,1.686227391888656,"60.169, 24.947","60.175, 24.919",VANUE 169,Customer 1051
2020-08-19 09:51:00,3,3,60.187,24.91,60.183,24.923,41,44,0.0,21.1,2.41867,0.0,,19,2,9,0.8452154043756293,"60.183, 24.923","60.187, 24.91",VANUE 65,Customer 1246
2020-08-19 09:53:00,-10,1,60.172,24.921,60.163,24.93,41,31,0.0,21.1,2.41867,0.0,,19,2,9,1.1177456180494245,"60.163, 24.93","60.172, 24.921",VANUE 197,Customer 1373
2020-08-19 09:54:00,-15,2,60.193,24.939,60.185,24.961,38,23,0.0,21.1,2.41867,0.0,,19,2,9,1.5067629809957555,"60.185, 24.961","60.193, 24.939",VANUE 30,Customer 1166
2020-08-19 10:00:00,0,3,60.191,24.962,60.19,24.956,31,31,0.0,21.1,2.58907,0.0,,19,2,10,0.3498055446733244,"60.19, 24.956","60.191, 24.962",VANUE 63,Customer 130
2020-08-19 10:01:00,-15,3,60.174,24.976,60.185,24.98,43,28,0.0,21.1,2.58907,0.0,,19,2,10,1.2429815761690899,"60.185, 24.98","60.174, 24.976",VANUE 103,Customer 1581
2020-08-19 10:03:00,4,3,60.159,24.942,60.164,24.936,28,32,0.0,21.1,2.58907,0.0,,19,2,10,0.6475351830256002,"60.164, 24.936","60.159, 24.942",VANUE 152,Customer 784
2020-08-19 10:04:00,-1,2,60.159,24.917,60.162,24.914,29,28,0.0,21.1,2.58907,0.0,,19,2,10,0.3725976209571731,"60.162, 24.914","60.159, 24.917",VANUE 79,Customer 722
2020-08-19 10:08:00,-4,1,60.162,24.925,60.164,24.944,35,31,0.0,21.1,2.58907,0.0,,19,2,10,1.074410316934091,"60.164, 24.944","60.162, 24.925",VANUE 37,Customer 1083
2020-08-19 10:08:00,-6,3,60.171,24.921,60.169,24.941,38,32,0.0,21.1,2.58907,0.0,,19,2,10,1.1283625167473796,"60.169, 24.941","60.171, 24.921",VANUE 40,Customer 1202
2020-08-19 10:15:00,-7,3,60.196,24.947,60.193,24.958,32,25,0.0,21.1,2.58907,0.0,,19,2,10,0.6934764642603705,"60.193, 24.958","60.196, 24.947",VANUE 54,Customer 1582
2020-08-19 10:19:00,-14,1,60.175,24.956,60.169,24.945,41,27,0.0,21.1,2.58907,0.0,,19,2,10,0.9029135779159417,"60.169, 24.945","60.175, 24.956",VANUE 44,Customer 271
2020-08-19 10:19:00,-3,4,60.185,24.946,60.188,24.956,31,28,0.0,21.1,2.58907,0.0,,19,2,10,0.6456839306688924,"60.188, 24.956","60.185, 24.946",VANUE 67,Customer 635
2020-08-19 10:21:00,7,3,60.165,24.919,60.167,24.935,29,36,0.0,21.1,2.58907,0.0,,19,2,10,0.912603195185867,"60.167, 24.935","60.165, 24.919",VANUE 173,Customer 1583
2020-08-19 10:23:00,-1,1,60.176,24.955,60.178,24.949,28,27,0.0,21.1,2.58907,0.0,,19,2,10,0.3994337776910908,"60.178, 24.949","60.176, 24.955",VANUE 5,Customer 326
2020-08-19 10:26:00,14,7,60.179,24.928,60.18,24.95,28,42,0.0,21.1,2.58907,0.0,,19,2,10,1.2215724139980892,"60.18, 24.95","60.179, 24.928",VANUE 33,Customer 620
2020-08-19 10:28:00,8,3,60.158,24.942,60.169,24.941,39,47,0.0,21.1,2.58907,0.0,,19,2,10,1.224394662470378,"60.169, 24.941","60.158, 24.942",VANUE 40,Customer 625
2020-08-19 10:33:00,14,1,60.16,24.933,60.169,24.929,28,42,0.0,21.1,2.58907,0.0,,19,2,10,1.0249270350686668,"60.169, 24.929","60.16, 24.933",VANUE 34,Customer 1449
2020-08-19 10:35:00,-3,5,60.166,24.934,60.167,24.932,48,45,0.0,21.1,2.58907,0.0,,19,2,10,0.15685779079027565,"60.167, 24.932","60.166, 24.934",VANUE 43,Customer 225
2020-08-19 10:37:00,1,7,60.159,24.93,60.161,24.941,32,33,0.0,21.1,2.58907,0.0,,19,2,10,0.6479702186806725,"60.161, 24.941","60.159, 24.93",VANUE 223,Customer 1584
2020-08-19 10:38:00,-17,6,60.194,24.958,60.198,24.933,37,20,0.0,21.1,2.58907,0.0,,19,2,10,1.4515179842225954,"60.198, 24.933","60.194, 24.958",VANUE 181,Customer 547
2020-08-19 10:39:00,-16,3,60.185,24.954,60.188,24.956,30,14,0.0,21.1,2.58907,0.0,,19,2,10,0.3514313058651321,"60.188, 24.956","60.185, 24.954",VANUE 67,Customer 4
2020-08-19 10:43:00,0,2,60.177,24.961,60.185,24.953,28,28,0.0,21.1,2.58907,0.0,,19,2,10,0.9934706855569952,"60.185, 24.953","60.177, 24.961",VANUE 21,Customer 1585
2020-08-19 10:45:00,-8,1,60.157,24.949,60.166,24.937,26,18,0.0,21.1,2.58907,0.0,,19,2,10,1.2009518405236665,"60.166, 24.937","60.157, 24.949",VANUE 146,Customer 992
2020-08-19 10:45:00,-15,1,60.183,24.915,60.169,24.933,42,27,0.0,21.1,2.58907,0.0,,19,2,10,1.847776025121718,"60.169, 24.933","60.183, 24.915",VANUE 17,Customer 970
2020-08-19 10:49:00,2,4,60.172,24.928,60.168,24.952,35,37,0.0,21.1,2.58907,0.0,,19,2,10,1.4000076343414676,"60.168, 24.952","60.172, 24.928",VANUE 121,Customer 458
2020-08-19 10:50:00,-5,3,60.197,24.965,60.194,24.956,23,18,0.0,21.1,2.58907,0.0,,19,2,10,0.5989177976561599,"60.194, 24.956","60.197, 24.965",VANUE 14,Customer 1263
2020-08-19 11:05:00,-7,1,60.175,24.92,60.169,24.929,25,18,0.0,20.6,2.50195,0.0,,19,2,11,0.8324021603906767,"60.169, 24.929","60.175, 24.92",VANUE 34,Customer 715
2020-08-19 11:14:00,-1,1,60.194,24.94,60.195,24.963,32,31,0.0,20.6,2.50195,0.0,,19,2,11,1.2760695542018956,"60.195, 24.963","60.194, 24.94",VANUE 177,Customer 780
2020-08-19 11:14:00,3,1,60.161,24.935,60.169,24.948,27,30,0.0,20.6,2.50195,0.0,,19,2,11,1.1438992404728794,"60.169, 24.948","60.161, 24.935",VANUE 105,Customer 429
2020-08-19 11:18:00,-13,1,60.184,24.959,60.186,24.947,23,10,0.0,20.6,2.50195,0.0,,19,2,11,0.6997164611269298,"60.186, 24.947","60.184, 24.959",VANUE 81,Customer 141
2020-08-19 11:26:00,-12,1,60.17,24.925,60.169,24.929,21,9,0.0,20.6,2.50195,0.0,,19,2,11,0.24761985169495432,"60.169, 24.929","60.17, 24.925",VANUE 34,Customer 152
2020-08-19 11:26:00,-24,7,60.168,24.964,60.167,24.932,42,18,0.0,20.6,2.50195,0.0,,19,2,11,1.773591711778759,"60.167, 24.932","60.168, 24.964",VANUE 43,Customer 34
2020-08-19 11:41:00,4,5,60.158,24.921,60.169,24.948,44,48,0.0,20.6,2.50195,0.0,,19,2,11,1.9306058539303577,"60.169, 24.948","60.158, 24.921",VANUE 105,Customer 248
2020-08-19 11:42:00,-2,1,60.159,24.935,60.163,24.942,23,21,0.0,20.6,2.50195,0.0,,19,2,11,0.5897625429773902,"60.163, 24.942","60.159, 24.935",VANUE 39,Customer 221
2020-08-19 11:43:00,-8,1,60.169,24.922,60.171,24.919,23,15,0.0,20.6,2.50195,0.0,,19,2,11,0.277473428104972,"60.171, 24.919","60.169, 24.922",VANUE 23,Customer 580
2020-08-19 12:08:00,4,8,60.156,24.917,60.167,24.932,40,44,0.0,21.1,2.51673,0.0,,19,2,12,1.4781049778531876,"60.167, 24.932","60.156, 24.917",VANUE 43,Customer 1586
2020-08-19 12:12:00,-9,2,60.16,24.917,60.169,24.933,29,20,0.0,21.1,2.51673,0.0,,19,2,12,1.3360269841496222,"60.169, 24.933","60.16, 24.917",VANUE 17,Customer 665
2020-08-19 12:13:00,-10,1,60.189,24.954,60.19,24.956,24,14,0.0,21.1,2.51673,0.0,,19,2,12,0.15680317274521263,"60.19, 24.956","60.189, 24.954",VANUE 63,Customer 602
2020-08-19 12:13:00,1,4,60.197,24.963,60.193,24.958,28,29,0.0,21.1,2.51673,0.0,,19,2,12,0.523637909963738,"60.193, 24.958","60.197, 24.963",VANUE 54,Customer 1267
2020-08-19 12:18:00,-1,6,60.198,24.924,60.198,24.929,37,36,0.0,21.1,2.51673,0.0,,19,2,12,0.27632175634574085,"60.198, 24.929","60.198, 24.924",VANUE 9,Customer 1587
2020-08-19 12:24:00,-17,5,60.193,24.972,60.187,24.964,41,24,0.0,21.1,2.51673,0.0,,19,2,12,0.8004224101090776,"60.187, 24.964","60.193, 24.972",VANUE 86,Customer 1236
2020-08-19 12:30:00,-8,3,60.171,24.956,60.198,24.93,44,36,0.0,21.1,2.51673,0.0,,19,2,12,3.3286462923225404,"60.198, 24.93","60.171, 24.956",VANUE 28,Customer 412
2020-08-19 12:35:00,-5,1,60.196,24.96,60.198,24.931,35,30,0.0,21.1,2.51673,0.0,,19,2,12,1.618070657512674,"60.198, 24.931","60.196, 24.96",VANUE 71,Customer 1388
2020-08-19 12:37:00,-14,5,60.159,24.921,60.169,24.941,45,31,0.0,21.1,2.51673,0.0,,19,2,12,1.5686372664656574,"60.169, 24.941","60.159, 24.921",VANUE 40,Customer 185
2020-08-19 12:38:00,-14,2,60.16,24.939,60.165,24.936,31,17,0.0,21.1,2.51673,0.0,,19,2,12,0.5802194597376582,"60.165, 24.936","60.16, 24.939",VANUE 89,Customer 313
2020-08-19 12:40:00,16,3,60.199,24.942,60.198,24.932,24,40,0.0,21.1,2.51673,0.0,,19,2,12,0.5637107915837208,"60.198, 24.932","60.199, 24.942",VANUE 6,Customer 983
2020-08-19 12:40:00,-6,5,60.189,24.963,60.187,24.961,28,22,0.0,21.1,2.51673,0.0,,19,2,12,0.2483571765364101,"60.187, 24.961","60.189, 24.963",VANUE 106,Customer 26
2020-08-19 12:44:00,15,1,60.182,24.946,60.188,24.956,24,39,0.0,21.1,2.51673,0.0,,19,2,12,0.8664710496361125,"60.188, 24.956","60.182, 24.946",VANUE 67,Customer 724
2020-08-19 12:44:00,0,4,60.155,24.943,60.163,24.941,28,28,0.0,21.1,2.51673,0.0,,19,2,12,0.8964159705590916,"60.163, 24.941","60.155, 24.943",VANUE 50,Customer 691
2020-08-19 12:45:00,1,1,60.174,24.92,60.168,24.938,32,33,0.0,21.1,2.51673,0.0,,19,2,12,1.1984523761557877,"60.168, 24.938","60.174, 24.92",VANUE 8,Customer 239
2020-08-19 12:57:00,-10,2,60.194,24.942,60.187,24.963,34,24,0.0,21.1,2.51673,0.0,,19,2,12,1.3976217074361226,"60.187, 24.963","60.194, 24.942",VANUE 69,Customer 182
2020-08-19 13:05:00,-2,2,60.183,24.92,60.18,24.927,31,29,25.0,20.6,2.6015,0.0,,19,2,13,0.5109624243944626,"60.18, 24.927","60.183, 24.92",VANUE 12,Customer 561
2020-08-19 13:13:00,-6,3,60.16,24.936,60.163,24.941,25,19,25.0,20.6,2.6015,0.0,,19,2,13,0.4333617784943332,"60.163, 24.941","60.16, 24.936",VANUE 50,Customer 272
2020-08-19 13:19:00,1,1,60.172,24.923,60.169,24.927,25,26,25.0,20.6,2.6015,0.0,,19,2,13,0.400283780157773,"60.169, 24.927","60.172, 24.923",VANUE 46,Customer 1223
2020-08-19 13:20:00,-12,4,60.185,24.957,60.192,24.952,29,17,25.0,20.6,2.6015,0.0,,19,2,13,0.8259837756274662,"60.192, 24.952","60.185, 24.957",VANUE 42,Customer 951
2020-08-19 13:22:00,17,3,60.167,24.931,60.163,24.942,35,52,25.0,20.6,2.6015,0.0,,19,2,13,0.7537403063769681,"60.163, 24.942","60.167, 24.931",VANUE 39,Customer 1149
2020-08-19 13:23:00,-2,1,60.159,24.935,60.169,24.948,26,24,25.0,20.6,2.6015,0.0,,19,2,13,1.32425532575036,"60.169, 24.948","60.159, 24.935",VANUE 105,Customer 221
2020-08-19 13:26:00,-5,3,60.183,24.962,60.193,24.943,31,26,25.0,20.6,2.6015,0.0,,19,2,13,1.5295917012941842,"60.193, 24.943","60.183, 24.962",VANUE 145,Customer 30
2020-08-19 13:30:00,-5,2,60.183,24.912,60.174,24.925,37,32,25.0,20.6,2.6015,0.0,,19,2,13,1.232182564044388,"60.174, 24.925","60.183, 24.912",VANUE 271,Customer 916
2020-08-19 13:37:00,12,1,60.186,24.963,60.195,24.956,18,30,25.0,20.6,2.6015,0.0,,19,2,13,1.0729543015993703,"60.195, 24.956","60.186, 24.963",VANUE 68,Customer 1353
2020-08-19 13:42:00,4,7,60.18,24.976,60.186,24.978,37,41,25.0,20.6,2.6015,0.0,,19,2,13,0.6762713844932675,"60.186, 24.978","60.18, 24.976",VANUE 187,Customer 678
2020-08-19 13:45:00,-11,1,60.166,24.945,60.164,24.941,28,17,25.0,20.6,2.6015,0.0,,19,2,13,0.31372270605533015,"60.164, 24.941","60.166, 24.945",VANUE 153,Customer 1226
2020-08-19 13:45:00,-12,3,60.198,24.951,60.194,24.956,34,22,25.0,20.6,2.6015,0.0,,19,2,13,0.5236334663725155,"60.194, 24.956","60.198, 24.951",VANUE 14,Customer 58
2020-08-19 14:02:00,-8,4,60.168,24.947,60.163,24.942,29,21,0.0,20.0,2.82441,0.0,,19,2,14,0.620977287316156,"60.163, 24.942","60.168, 24.947",VANUE 39,Customer 1310
2020-08-19 14:02:00,0,1,60.164,24.949,60.168,24.938,30,30,0.0,20.0,2.82441,0.0,,19,2,14,0.7537253558100039,"60.168, 24.938","60.164, 24.949",VANUE 8,Customer 1325
2020-08-19 14:05:00,-10,5,60.188,24.961,60.18,24.95,45,35,0.0,20.0,2.82441,0.0,,19,2,14,1.0775821425373198,"60.18, 24.95","60.188, 24.961",VANUE 33,Customer 1431
2020-08-19 14:07:00,-8,1,60.168,24.922,60.169,24.927,33,25,0.0,20.0,2.82441,0.0,,19,2,14,0.2980861313153031,"60.169, 24.927","60.168, 24.922",VANUE 46,Customer 554
2020-08-19 14:08:00,-14,1,60.195,24.962,60.185,24.953,37,23,0.0,20.0,2.82441,0.0,,19,2,14,1.2181698653843556,"60.185, 24.953","60.195, 24.962",VANUE 21,Customer 1268
2020-08-19 14:10:00,9,5,60.188,24.915,60.184,24.92,37,46,0.0,20.0,2.82441,0.0,,19,2,14,0.5236779046797154,"60.184, 24.92","60.188, 24.915",VANUE 83,Customer 781
2020-08-19 14:20:00,-13,1,60.158,24.912,60.169,24.933,43,30,0.0,20.0,2.82441,0.0,,19,2,14,1.6869481713061563,"60.169, 24.933","60.158, 24.912",VANUE 17,Customer 935
2020-08-19 14:21:00,8,5,60.183,24.959,60.169,24.941,45,53,0.0,20.0,2.82441,0.0,,19,2,14,1.847776025121718,"60.169, 24.941","60.183, 24.959",VANUE 40,Customer 74
2020-08-19 14:23:00,18,1,60.159,24.937,60.164,24.932,29,47,0.0,20.0,2.82441,0.0,,19,2,14,0.6209922850800221,"60.164, 24.932","60.159, 24.937",VANUE 90,Customer 369
2020-08-19 14:25:00,4,1,60.159,24.961,60.168,24.939,45,49,0.0,20.0,2.82441,0.0,,19,2,14,1.5756986673123061,"60.168, 24.939","60.159, 24.961",VANUE 13,Customer 1588
2020-08-19 14:26:00,-12,1,60.182,24.943,60.178,24.949,36,24,0.0,20.0,2.82441,0.0,,19,2,14,0.5548864498403158,"60.178, 24.949","60.182, 24.943",VANUE 5,Customer 1589
2020-08-19 14:32:00,1,5,60.168,24.946,60.164,24.941,40,41,0.0,20.0,2.82441,0.0,,19,2,14,0.5237667972463541,"60.164, 24.941","60.168, 24.946",VANUE 153,Customer 1374
2020-08-19 14:37:00,-4,1,60.192,24.945,60.167,24.938,46,42,0.0,20.0,2.82441,0.0,,19,2,14,2.806691439680232,"60.167, 24.938","60.192, 24.945",VANUE 27,Customer 202
2020-08-19 14:42:00,2,4,60.198,24.966,60.187,24.962,36,38,0.0,20.0,2.82441,0.0,,19,2,14,1.2429659982603583,"60.187, 24.962","60.198, 24.966",VANUE 45,Customer 544
2020-08-19 14:46:00,-19,6,60.166,24.934,60.166,24.931,44,25,0.0,20.0,2.82441,0.0,,19,2,14,0.16595469715103894,"60.166, 24.931","60.166, 24.934",VANUE 77,Customer 225
2020-08-19 14:48:00,-13,1,60.19,24.951,60.188,24.956,35,22,0.0,20.0,2.82441,0.0,,19,2,14,0.354757444353027,"60.188, 24.956","60.19, 24.951",VANUE 67,Customer 1208
2020-08-19 14:48:00,2,3,60.194,24.965,60.187,24.966,36,38,0.0,20.0,2.82441,0.0,,19,2,14,0.7803248160064794,"60.187, 24.966","60.194, 24.965",VANUE 73,Customer 203
2020-08-19 14:49:00,-4,1,60.172,24.925,60.173,24.929,33,29,0.0,20.0,2.82441,0.0,,19,2,14,0.24760180022683928,"60.173, 24.929","60.172, 24.925",VANUE 56,Customer 880
2020-08-19 14:50:00,-11,6,60.165,24.923,60.153,24.91,51,40,0.0,20.0,2.82441,0.0,,19,2,14,1.5158625530824847,"60.153, 24.91","60.165, 24.923",VANUE 2,Customer 985
